checkpoint,layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,sigma_OV_max,sigma_QK_max
0,8,5,113.83354187011719,113.35211944580078,4.790259838104248,4.788239002227783,1.0835390090942383,1.0867996215820312
0,8,6,113.77093505859375,114.0690689086914,4.790040493011475,4.791273593902588,1.0763834714889526,1.0635663270950317
0,8,7,113.6313705444336,113.5298843383789,4.789410591125488,4.789068222045898,1.0673930644989014,1.0859882831573486
0,8,8,113.49472045898438,114.04560852050781,4.788974285125732,4.791550159454346,1.0844531059265137,1.0734281539916992
0,8,9,113.56774139404297,113.46233367919922,4.789205551147461,4.788747310638428,1.0727956295013428,1.0831538438796997
0,8,10,113.69026947021484,113.6626968383789,4.789616107940674,4.789588451385498,1.067673683166504,1.0795429944992065
0,8,11,113.66828918457031,113.89908599853516,4.789664268493652,4.790732383728027,1.0755541324615479,1.0690468549728394
0,8,12,113.59813690185547,113.73902130126953,4.789092063903809,4.7900309562683105,1.0791728496551514,1.0751680135726929
0,8,13,113.61518859863281,113.63499450683594,4.789416790008545,4.789426326751709,1.0837868452072144,1.0815298557281494
0,8,14,113.8918228149414,113.36676025390625,4.790740966796875,4.788290977478027,1.0749385356903076,1.0898823738098145
0,8,15,113.73976135253906,113.72798919677734,4.789943695068359,4.789947986602783,1.0896906852722168,1.0761706829071045
0,9,0,113.83474731445312,113.85846710205078,4.79038667678833,4.790672302246094,1.0753211975097656,1.0875743627548218
0,9,1,113.9108657836914,113.83223724365234,4.790948867797852,4.790257930755615,1.0818146467208862,1.0772442817687988
0,9,2,113.74067687988281,113.69636535644531,4.790067195892334,4.789963722229004,1.0730479955673218,1.0765053033828735
0,9,3,113.72759246826172,113.7736587524414,4.790074825286865,4.79005765914917,1.0721081495285034,1.08767831325531
0,9,4,113.7153091430664,113.650146484375,4.7898945808410645,4.789543151855469,1.0749696493148804,1.0968835353851318
0,9,5,113.92829132080078,113.5321044921875,4.790848255157471,4.789021015167236,1.0721898078918457,1.100160837173462
0,9,6,113.58161163330078,113.65486907958984,4.7892632484436035,4.789634704589844,1.0853101015090942,1.0737810134887695
0,9,7,113.72109985351562,113.4714584350586,4.789755344390869,4.78903865814209,1.0735942125320435,1.0875743627548218
0,9,8,113.46855163574219,113.51504516601562,4.7885565757751465,4.788876056671143,1.088344693183899,1.0809788703918457
0,9,9,113.8352279663086,113.91407012939453,4.79055118560791,4.7907328605651855,1.085019588470459,1.0850744247436523
0,9,10,113.8825454711914,113.73808288574219,4.790821075439453,4.7898454666137695,1.0907516479492188,1.0785386562347412
0,9,11,113.76953887939453,113.82525634765625,4.79032039642334,4.790624141693115,1.0705864429473877,1.080058217048645
0,9,12,113.75908660888672,113.43170166015625,4.789894104003906,4.788639068603516,1.0686949491500854,1.0866881608963013
0,9,13,113.73530578613281,113.39385223388672,4.78997802734375,4.788496017456055,1.0798566341400146,1.097524881362915
0,9,14,113.6189193725586,113.62169647216797,4.789568901062012,4.789549350738525,1.0968660116195679,1.0854192972183228
0,9,15,113.58397674560547,114.0108871459961,4.789397716522217,4.791440963745117,1.0885299444198608,1.082909345626831
0,10,0,114.07441711425781,114.12833404541016,4.791482448577881,4.791825771331787,1.0626022815704346,1.0852336883544922
0,10,1,113.54181671142578,113.41796875,4.7890543937683105,4.788331985473633,1.0811073780059814,1.073509693145752
0,10,2,113.56744384765625,113.79302978515625,4.789153575897217,4.790158748626709,1.0802632570266724,1.0895377397537231
0,10,3,113.81037902832031,113.44831085205078,4.790375709533691,4.78876256942749,1.0696417093276978,1.109907865524292
0,10,4,113.7109375,113.80269622802734,4.789893627166748,4.790332794189453,1.0834530591964722,1.0777082443237305
0,10,5,113.75675964355469,113.53545379638672,4.7901530265808105,4.789124965667725,1.0848623514175415,1.0884908437728882
0,10,6,113.46849822998047,113.6241226196289,4.788779258728027,4.78943395614624,1.0884559154510498,1.0895544290542603
0,10,7,113.46973419189453,113.21684265136719,4.788585186004639,4.787615776062012,1.081014633178711,1.1089105606079102
0,10,8,113.58684539794922,113.99854278564453,4.7894287109375,4.790963649749756,1.0871320962905884,1.0716588497161865
0,10,9,113.87321472167969,113.51009368896484,4.79093599319458,4.78934907913208,1.0866886377334595,1.08579421043396
