checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
1000,14,9,5.707489910125733,5.706812553405761,0.00011867856634659496,7.194454193115234
1000,14,10,5.707489910125733,5.7093914604187015,-0.00033316752598986,7.188392400741577
1000,14,11,5.707489910125733,5.710556354522705,-0.0005372667223698292,7.192501783370972
1000,14,12,5.707489910125733,5.7107120132446285,-0.0005645394332067635,7.19079852104187
1000,14,13,5.707489910125733,5.708381042480469,-0.00015613384671171954,7.191340208053589
1000,14,14,5.707489910125733,5.708190994262695,-0.0001228358083855336,7.190874814987183
1000,14,15,5.707489910125733,5.70600772857666,0.0002596906122327631,7.1875879764556885
1000,15,0,5.707489910125733,5.708546047210693,-0.00018504405642254986,7.192188024520874
1000,15,1,5.707489910125733,5.70990743637085,-0.0004235708311683893,7.190907001495361
1000,15,2,5.707489910125733,5.707470016479492,3.4855333174151634e-06,7.189573764801025
1000,15,3,5.707489910125733,5.706378688812256,0.00019469527427552833,7.1903157234191895
1000,15,4,5.707489910125733,5.708564891815185,-0.00018834578884585943,7.188123941421509
1000,15,5,5.707489910125733,5.708748531341553,-0.00022052097080139607,7.1913087368011475
1000,15,6,5.707489910125733,5.708860321044922,-0.00024010746243418273,7.188992738723755
1000,15,7,5.707489910125733,5.709775276184082,-0.0004004152603572728,7.188760042190552
1000,15,8,5.707489910125733,5.7077485466003415,-4.5315274959980934e-05,7.1928722858428955
1000,15,9,5.707489910125733,5.702096195220947,0.0009450239929845054,7.191542863845825
1000,15,10,5.707489910125733,5.709519596099853,-0.00035561796973474484,7.191197156906128
1000,15,11,5.707489910125733,5.709853763580322,-0.0004141669090637928,7.189401388168335
1000,15,12,5.707489910125733,5.707140235900879,6.126585072595504e-05,7.190886735916138
1000,15,13,5.707489910125733,5.70770191192627,-3.714448976262167e-05,7.1879637241363525
1000,15,14,5.707489910125733,5.712738246917724,-0.0009195525309086232,7.191179513931274
1000,15,15,5.707489910125733,5.710569362640381,-0.0005395458534556804,7.189937353134155
4000,0,0,3.483409061431885,3.519084644317627,-0.010241571476844437,7.050518035888672
4000,0,1,3.483409061431885,3.5196595859527586,-0.010406622903476244,7.081453323364258
4000,0,2,3.483409061431885,3.523970012664795,-0.011644039077120905,7.094792366027832
4000,0,3,3.483409061431885,3.519599685668945,-0.010389427023590433,7.1015613079071045
4000,0,4,3.483409061431885,3.5123409175872804,-0.008305615460362506,7.118433952331543
4000,0,5,3.483409061431885,3.5111943817138673,-0.007976473561379854,7.1257147789001465
4000,0,6,3.483409061431885,3.509759225845337,-0.007564476048822299,7.133493423461914
4000,0,7,3.483409061431885,3.5144278144836427,-0.008904711592788734,7.137320518493652
4000,0,8,3.483409061431885,3.5171965980529785,-0.009699560409136939,7.139309883117676
4000,0,9,3.483409061431885,3.515149030685425,-0.009111754805073933,7.146502494812012
4000,0,10,3.483409061431885,3.5134722232818603,-0.008630385154253935,7.163678169250488
4000,0,11,3.483409061431885,3.5053735065460203,-0.006305445248255383,7.169388294219971
4000,0,12,3.483409061431885,3.5071231937408447,-0.006807736872341919,7.168122053146362
4000,0,13,3.483409061431885,3.5121209812164307,-0.008242477205000872,7.167760610580444
4000,0,14,3.483409061431885,3.521870183944702,-0.011041230540121324,7.168914794921875
4000,0,15,3.483409061431885,3.5150179767608645,-0.009074132486750342,7.169527053833008
4000,1,0,3.483409061431885,3.4843787002563475,-0.0002783591612017227,7.169793605804443
4000,1,1,3.483409061431885,3.48570125579834,-0.0006580319239087262,7.17213773727417
4000,1,2,3.483409061431885,3.4845591259002684,-0.0003301548707319378,7.17457389831543
4000,1,3,3.483409061431885,3.483875789642334,-0.00013398604706427368,7.17248797416687
4000,1,4,3.483409061431885,3.482657833099365,0.00021565894767780385,7.17588210105896
4000,1,5,3.483409061431885,3.4851613235473633,-0.0005030308196873458,7.176800012588501
