checkpoint,layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,sigma_OV_max,sigma_QK_max
1000,20,6,78.83052825927734,105.40867614746094,4.638638019561768,4.760673522949219,0.1962995082139969,0.7866755723953247
1000,20,9,93.12944030761719,105.67726135253906,4.68717098236084,4.762439250946045,0.13540850579738617,0.7969743013381958
1000,20,12,76.8848648071289,84.2310562133789,4.595415115356445,4.70529842376709,0.17627117037773132,1.1728841066360474
1000,20,15,46.79682540893555,100.76258850097656,4.461742401123047,4.74766206741333,0.28434324264526367,0.8987017273902893
1000,21,0,57.812217712402344,87.4723892211914,4.503992557525635,4.712347984313965,0.23917394876480103,1.128049612045288
1000,21,3,88.96745300292969,107.79423522949219,4.672140121459961,4.768747329711914,0.15422223508358002,0.7285129427909851
1000,21,6,15.758856773376465,101.62045288085938,4.0700225830078125,4.752646446228027,0.4335968494415283,0.9076909422874451
1000,21,9,65.69010162353516,105.99537658691406,4.576170444488525,4.765305995941162,0.21653775870800018,0.8277642726898193
1000,21,12,86.21245574951172,102.52531433105469,4.651932239532471,4.755265712738037,0.14561694860458374,0.8794906139373779
1000,21,15,65.47171783447266,85.29366302490234,4.519917964935303,4.704958915710449,0.19734378159046173,1.1492842435836792
1000,22,0,85.3112564086914,108.9571533203125,4.658618927001953,4.774117469787598,0.15735137462615967,0.7501099109649658
1000,22,3,61.463836669921875,98.57744598388672,4.515915870666504,4.741802215576172,0.20989440381526947,0.9463633894920349
1000,22,6,80.09447479248047,99.58720397949219,4.629859447479248,4.746894359588623,0.1729116141796112,0.9485588073730469
1000,22,9,14.90389633178711,78.12873840332031,3.7643234729766846,4.6735429763793945,0.5319938063621521,1.2326035499572754
1000,22,12,36.70396041870117,88.9129867553711,4.3287272453308105,4.7204270362854,0.2849321663379669,1.1192166805267334
1000,22,15,45.27521514892578,99.49590301513672,4.376448154449463,4.745039939880371,0.25267499685287476,0.9404619336128235
1000,23,0,74.18375396728516,103.17388153076172,4.615601062774658,4.756923198699951,0.18725861608982086,0.8821790814399719
1000,23,3,19.4941463470459,81.89115142822266,3.9771695137023926,4.691098213195801,0.3823782801628113,1.1901640892028809
1000,23,6,53.406585693359375,107.34371185302734,4.55906867980957,4.768542766571045,0.2372034639120102,0.7743468880653381
1000,23,9,19.22153091430664,70.25395202636719,3.900622844696045,4.647313117980957,0.44314464926719666,1.3449716567993164
1000,23,12,86.00585174560547,112.29859924316406,4.674685955047607,4.783852577209473,0.1528705656528473,0.5932649970054626
1000,23,15,7.885580539703369,80.19380187988281,3.406203031539917,4.681443214416504,0.5911684632301331,1.1869163513183594
143000,0,0,55.52507400512695,77.76164245605469,4.463134288787842,4.547759532928467,1.5077098608016968,2.31836199760437
143000,0,3,30.09233856201172,54.22808074951172,4.169468402862549,4.356054782867432,1.85598623752594,2.4249587059020996
143000,0,6,71.9992904663086,85.23790740966797,4.56048059463501,4.611286163330078,1.2772777080535889,1.666676640510559
143000,0,9,60.39638137817383,77.3170166015625,4.538567543029785,4.531661033630371,1.3727328777313232,2.9534497261047363
143000,0,12,56.07420349121094,63.57389831542969,4.430628299713135,4.415331840515137,1.4456677436828613,3.2046663761138916
143000,0,15,29.014198303222656,73.13505554199219,4.234982013702393,4.542830467224121,1.5546531677246094,2.873074769973755
143000,1,0,92.4329833984375,93.65373992919922,4.688567161560059,4.631631851196289,1.0200475454330444,3.4200856685638428
143000,1,3,104.97086334228516,90.27224731445312,4.748176574707031,4.645323753356934,0.7910511493682861,2.5322818756103516
