checkpoint,perturbation_type,subtype,layer_idx,head_idx,seed,baseline_loss,perturbed_loss,delta,elapsed_sec
1000,head,output_zeroing,8,0,-1,4.9413543128967286,4.941461238861084,-2.163899967191242e-05,3.090999126434326
1000,head,output_zeroing,8,3,-1,4.9413543128967286,4.9529324150085445,-0.0023431029994343084,3.0877978801727295
1000,head,output_zeroing,8,6,-1,4.9413543128967286,4.9446316337585445,-0.0006632434458833097,3.0922257900238037
1000,head,output_zeroing,8,9,-1,4.9413543128967286,4.9417021942138675,-7.040201837600774e-05,3.0919716358184814
1000,head,output_zeroing,8,12,-1,4.9413543128967286,4.941736907958984,-7.74271663250332e-05,3.0914466381073
1000,head,output_zeroing,8,15,-1,4.9413543128967286,4.941339035034179,3.091837091992249e-06,3.0931007862091064
1000,head,output_zeroing,9,0,-1,4.9413543128967286,4.940889549255371,9.405592311894455e-05,3.0925893783569336
1000,head,output_zeroing,9,3,-1,4.9413543128967286,4.941309452056885,9.078652734271778e-06,3.094421148300171
1000,head,output_zeroing,9,6,-1,4.9413543128967286,4.949878044128418,-0.0017249787592529277,3.0921876430511475
1000,head,output_zeroing,9,9,-1,4.9413543128967286,4.941384162902832,-6.040855241938575e-06,3.0913376808166504
1000,head,output_zeroing,9,12,-1,4.9413543128967286,4.941150646209717,4.121677461577009e-05,3.091768741607666
1000,head,output_zeroing,9,15,-1,4.9413543128967286,4.941748676300048,-7.980876867918865e-05,3.094411849975586
1000,head,output_zeroing,10,0,-1,4.9413543128967286,4.9440656089782715,-0.0005486949345985167,3.09560227394104
1000,head,output_zeroing,10,3,-1,4.9413543128967286,4.964473686218262,-0.004678752394094172,3.092782735824585
1000,head,output_zeroing,10,6,-1,4.9413543128967286,4.941205348968506,3.014637663889923e-05,3.0940399169921875
1000,head,output_zeroing,10,9,-1,4.9413543128967286,4.943800220489502,-0.0004949872925302021,3.0930938720703125
1000,head,output_zeroing,10,12,-1,4.9413543128967286,4.941716728210449,-7.334331658314562e-05,3.092273235321045
1000,head,output_zeroing,10,15,-1,4.9413543128967286,4.941476173400879,-2.4661357278628754e-05,3.0893759727478027
1000,head,output_zeroing,11,0,-1,4.9413543128967286,4.941630210876465,-5.583448630997139e-05,3.0909290313720703
1000,head,output_zeroing,11,3,-1,4.9413543128967286,4.941777000427246,-8.554082620914931e-05,3.0859086513519287
1000,head,output_zeroing,11,6,-1,4.9413543128967286,4.944978275299072,-0.0007333945661183128,3.0869104862213135
1000,head,output_zeroing,11,9,-1,4.9413543128967286,4.941261577606201,1.87671809498707e-05,3.0842885971069336
1000,head,output_zeroing,11,12,-1,4.9413543128967286,4.941214179992675,2.8359209880454058e-05,3.08669114112854
1000,head,output_zeroing,11,15,-1,4.9413543128967286,4.941521759033203,-3.388668892608105e-05,3.0827383995056152
1000,head,output_zeroing,12,0,-1,4.9413543128967286,4.941911029815674,-0.0001126648452413322,3.0830297470092773
1000,head,output_zeroing,12,3,-1,4.9413543128967286,4.941928119659424,-0.00011612337961627576,3.077409029006958
1000,head,output_zeroing,12,6,-1,4.9413543128967286,4.945550155639649,-0.000849128088623212,3.0787036418914795
1000,head,output_zeroing,12,9,-1,4.9413543128967286,4.941512470245361,-3.2006882853934664e-05,3.077030897140503
1000,head,output_zeroing,12,12,-1,4.9413543128967286,4.941497039794922,-2.8884165990888416e-05,3.0800180435180664
1000,head,output_zeroing,12,15,-1,4.9413543128967286,4.941229629516601,2.5232633045913722e-05,3.0755436420440674
1000,head,output_zeroing,13,0,-1,4.9413543128967286,4.9412816047668455,1.4714210979216868e-05,3.0741539001464844
1000,head,output_zeroing,13,3,-1,4.9413543128967286,4.941366691589355,-2.505121438910665e-06,3.073446035385132
1000,head,output_zeroing,13,6,-1,4.9413543128967286,4.941307010650635,9.572729073472397e-06,3.073652505874634
1000,head,output_zeroing,13,9,-1,4.9413543128967286,4.941243438720703,2.243801375177661e-05,3.0722615718841553
1000,head,output_zeroing,13,12,-1,4.9413543128967286,4.941475791931152,-2.45841578505444e-05,3.0706098079681396
1000,head,output_zeroing,13,15,-1,4.9413543128967286,4.941055202484131,6.053207150450046e-05,3.071922779083252
1000,head,output_zeroing,14,0,-1,4.9413543128967286,4.9422239112854,-0.00017598381609716134,3.071566581726074
1000,head,output_zeroing,14,3,-1,4.9413543128967286,4.941137027740479,4.397279419586503e-05,3.071178674697876
1000,head,output_zeroing,14,6,-1,4.9413543128967286,4.941368408203125,-2.852518865110503e-06,3.071100950241089
1000,head,output_zeroing,14,9,-1,4.9413543128967286,4.941094932556152,5.2491751077154365e-05,3.0670671463012695
1000,head,output_zeroing,14,12,-1,4.9413543128967286,4.932022361755371,0.0018885411873828205,3.0710036754608154
1000,head,output_zeroing,14,15,-1,4.9413543128967286,4.941314239501953,8.109799912801758e-06,3.068483591079712
1000,head,output_zeroing,15,0,-1,4.9413543128967286,4.940994834899902,7.27488809876151e-05,3.0681371688842773
1000,head,output_zeroing,15,3,-1,4.9413543128967286,4.9413698959350585,-3.153596634279986e-06,3.0641660690307617
1000,head,output_zeroing,15,6,-1,4.9413543128967286,4.942005310058594,-0.0001317446838746749,3.0702428817749023
1000,head,output_zeroing,15,9,-1,4.9413543128967286,4.941667976379395,-6.347722968331218e-05,3.065493106842041
1000,head,output_zeroing,15,12,-1,4.9413543128967286,4.94127269744873,1.651681762327891e-05,3.065861701965332
1000,head,output_zeroing,15,15,-1,4.9413543128967286,4.941615467071533,-5.2850728417297234e-05,3.0631916522979736
1000,head,output_zeroing,16,0,-1,4.9413543128967286,4.941199131011963,3.140472731541595e-05,3.0701677799224854
1000,head,output_zeroing,16,3,-1,4.9413543128967286,4.941781845092773,-8.652125894492185e-05,3.0656652450561523
1000,head,output_zeroing,16,6,-1,4.9413543128967286,4.941029052734375,6.58240922947398e-05,3.0655248165130615
1000,head,output_zeroing,16,9,-1,4.9413543128967286,4.940987529754639,7.42272500339026e-05,3.0620899200439453
1000,head,output_zeroing,16,12,-1,4.9413543128967286,4.945259132385254,-0.000790232644992482,3.0677831172943115
1000,head,output_zeroing,16,15,-1,4.9413543128967286,4.944990997314453,-0.0007359691670424994,3.063305616378784
1000,head,output_zeroing,17,0,-1,4.9413543128967286,4.941072101593018,5.711213684359907e-05,3.064255475997925
1000,head,output_zeroing,17,3,-1,4.9413543128967286,4.94084789276123,0.00010248610065802675,3.0621378421783447
1000,head,output_zeroing,17,6,-1,4.9413543128967286,4.941715927124023,-7.318119778434823e-05,3.065979480743408
1000,head,output_zeroing,17,9,-1,4.9413543128967286,4.941370410919189,-3.2578158621039887e-06,3.0621626377105713
1000,head,output_zeroing,17,12,-1,4.9413543128967286,4.940658740997314,0.0001407654370379733,3.065720796585083
1000,head,output_zeroing,17,15,-1,4.9413543128967286,4.9411060333251955,5.024524772187692e-05,3.0630805492401123
1000,head,output_zeroing,18,0,-1,4.9413543128967286,4.941631031036377,-5.6000465080262875e-05,3.06948184967041
1000,head,output_zeroing,18,3,-1,4.9413543128967286,4.941390705108643,-7.364825432416869e-06,3.06254506111145
1000,head,output_zeroing,18,6,-1,4.9413543128967286,4.941195774078369,3.2084082282019014e-05,3.0637259483337402
1000,head,output_zeroing,18,9,-1,4.9413543128967286,4.941146049499512,4.214702772337768e-05,3.062511444091797
1000,head,output_zeroing,18,12,-1,4.9413543128967286,4.941710147857666,-7.201162645003864e-05,3.0632483959198
1000,head,output_zeroing,18,15,-1,4.9413543128967286,4.941271820068359,1.6694376307693173e-05,3.0593819618225098
1000,head,output_zeroing,19,0,-1,4.9413543128967286,4.94119556427002,3.2126541967375536e-05,3.0625503063201904
1000,head,output_zeroing,19,3,-1,4.9413543128967286,4.941994819641113,-0.00012962169960433243,3.0636892318725586
1000,head,output_zeroing,19,6,-1,4.9413543128967286,4.941050262451172,6.153180409738396e-05,3.063965320587158
1000,head,output_zeroing,19,9,-1,4.9413543128967286,4.944748821258545,-0.0006869591101688937,3.0635080337524414
1000,head,output_zeroing,19,12,-1,4.9413543128967286,4.942439441680908,-0.00021960149292419784,3.063077211380005
1000,head,output_zeroing,19,15,-1,4.9413543128967286,4.941452751159668,-1.9921312398563423e-05,3.060959577560425
1000,head,output_zeroing,20,0,-1,4.9413543128967286,4.941710891723633,-7.216216533471325e-05,3.0617010593414307
1000,head,output_zeroing,20,3,-1,4.9413543128967286,4.941093826293946,5.271562941823949e-05,3.0631496906280518
1000,head,output_zeroing,20,6,-1,4.9413543128967286,4.94097333908081,7.709906875612407e-05,3.0617384910583496
1000,head,output_zeroing,20,9,-1,4.9413543128967286,4.941715850830078,-7.316575789873136e-05,3.0615780353546143
1000,head,output_zeroing,20,12,-1,4.9413543128967286,4.941319770812989,6.99040820647738e-06,3.0621418952941895
1000,head,output_zeroing,20,15,-1,4.9413543128967286,4.941690998077393,-6.813621516379908e-05,3.061739206314087
1000,head,output_zeroing,21,0,-1,4.9413543128967286,4.941896286010742,-0.00010968108734865805,3.0644898414611816
1000,head,output_zeroing,21,3,-1,4.9413543128967286,4.941442966461182,-1.7941147070087116e-05,3.059921979904175
1000,head,output_zeroing,21,6,-1,4.9413543128967286,4.943329906463623,-0.00039980811773361884,3.060913562774658
1000,head,output_zeroing,21,9,-1,4.9413543128967286,4.9416287231445315,-5.553340854080191e-05,3.0630528926849365
1000,head,output_zeroing,21,12,-1,4.9413543128967286,4.940600204467773,0.0001526116892664628,3.062795400619507
1000,head,output_zeroing,21,15,-1,4.9413543128967286,4.9421678733825685,-0.00016464322012217498,3.0596718788146973
1000,head,output_zeroing,22,0,-1,4.9413543128967286,4.941033935546875,6.483593961633856e-05,3.0611062049865723
1000,head,output_zeroing,22,3,-1,4.9413543128967286,4.94359769821167,-0.0004540021161985053,3.063016653060913
1000,head,output_zeroing,22,6,-1,4.9413543128967286,4.941788520812988,-8.78722489351398e-05,3.0605132579803467
1000,head,output_zeroing,22,9,-1,4.9413543128967286,4.9419379234313965,-0.00011810740491624616,3.0611417293548584
1000,head,output_zeroing,22,12,-1,4.9413543128967286,4.941916408538819,-0.00011375335717642284,3.0641887187957764
1000,head,output_zeroing,22,15,-1,4.9413543128967286,4.941266708374023,1.7728848643124765e-05,3.0586726665496826
1000,head,output_zeroing,23,0,-1,4.9413543128967286,4.942696704864502,-0.00027166478717575364,3.0614302158355713
1000,head,output_zeroing,23,3,-1,4.9413543128967286,4.942766780853272,-0.00028584632210172775,3.0594980716705322
1000,head,output_zeroing,23,6,-1,4.9413543128967286,4.9433568000793455,-0.0004052506774085328,3.0619847774505615
1000,head,output_zeroing,23,9,-1,4.9413543128967286,4.941663188934326,-6.250837686166242e-05,3.061455249786377
1000,head,output_zeroing,23,12,-1,4.9413543128967286,4.951218433380127,-0.001996238249431688,3.061115026473999
1000,head,output_zeroing,23,15,-1,4.9413543128967286,4.941017074584961,6.824815433443151e-05,3.06046462059021
1000,layer,full_zeroing,0,-1,-1,4.9413543128967286,8.856727752685547,-0.79236848682756,3.0474066734313965
1000,layer,full_zeroing,1,-1,-1,4.9413543128967286,5.247261714935303,-0.0619076031929483,3.0569324493408203
1000,layer,full_zeroing,2,-1,-1,4.9413543128967286,5.163808708190918,-0.045018912064976324,3.05537486076355
1000,layer,full_zeroing,3,-1,-1,4.9413543128967286,5.172215557098388,-0.04672023691948613,3.0463879108428955
1000,layer,full_zeroing,4,-1,-1,4.9413543128967286,5.2096632385253905,-0.05429866158927054,3.0455195903778076
1000,layer,full_zeroing,5,-1,-1,4.9413543128967286,5.4896578598022465,-0.11096220027664655,3.053933620452881
1000,layer,full_zeroing,6,-1,-1,4.9413543128967286,5.031353206634521,-0.018213406292865768,3.0521788597106934
1000,layer,full_zeroing,7,-1,-1,4.9413543128967286,5.0319787216186525,-0.018339994054949262,3.049133777618408
1000,layer,full_zeroing,8,-1,-1,4.9413543128967286,5.009122123718262,-0.013714420486841477,3.044877767562866
1000,layer,full_zeroing,9,-1,-1,4.9413543128967286,4.994056358337402,-0.010665506276917511,3.0512521266937256
1000,layer,full_zeroing,10,-1,-1,4.9413543128967286,5.068250827789306,-0.025680513247427574,3.051565170288086
1000,layer,full_zeroing,11,-1,-1,4.9413543128967286,5.211183433532715,-0.05460630902984298,3.049553871154785
1000,layer,full_zeroing,12,-1,-1,4.9413543128967286,4.983235454559326,-0.00847564028211643,3.0454792976379395
1000,layer,full_zeroing,13,-1,-1,4.9413543128967286,4.95819471359253,-0.0034080536689806737,3.0476341247558594
1000,layer,full_zeroing,14,-1,-1,4.9413543128967286,4.9450790977478025,-0.0007537983749419541,3.052398920059204
1000,layer,full_zeroing,15,-1,-1,4.9413543128967286,4.95611141204834,-0.0029864482927476595,3.053758382797241
1000,layer,full_zeroing,16,-1,-1,4.9413543128967286,4.969277973175049,-0.005651013570397248,3.0504941940307617
1000,layer,full_zeroing,17,-1,-1,4.9413543128967286,4.965272979736328,-0.004840508355608689,3.0498313903808594
1000,layer,full_zeroing,18,-1,-1,4.9413543128967286,4.952698669433594,-0.002295799049919749,3.0531558990478516
1000,layer,full_zeroing,19,-1,-1,4.9413543128967286,4.955677947998047,-0.0028987265826970147,3.051316261291504
1000,layer,full_zeroing,20,-1,-1,4.9413543128967286,4.948617763519287,-0.001469931148956783,3.0492968559265137
1000,layer,full_zeroing,21,-1,-1,4.9413543128967286,4.956876602172851,-0.0031413026253977257,3.051422357559204
1000,layer,full_zeroing,22,-1,-1,4.9413543128967286,4.978154678344726,-0.007447424960389941,3.0489425659179688
1000,layer,full_zeroing,23,-1,-1,4.9413543128967286,5.007366027832031,-0.013359032919986073,3.0507590770721436
1000,type_a,noise_alpha1.0,0,-1,42000,4.9413543128967286,5.942512340545655,-0.2026080228725848,3.0613620281219482
1000,type_a,noise_alpha1.0,1,-1,42001,4.9413543128967286,5.348493194580078,-0.08239418910332613,3.0608530044555664
1000,type_a,noise_alpha1.0,2,-1,42002,4.9413543128967286,5.205879917144776,-0.0535330169621001,3.0628020763397217
1000,type_a,noise_alpha1.0,3,-1,42003,4.9413543128967286,5.200508365631103,-0.05244595637637105,3.057161569595337
1000,type_a,noise_alpha1.0,4,-1,42004,4.9413543128967286,5.18424352645874,-0.04915438120437566,3.0643105506896973
1000,type_a,noise_alpha1.0,5,-1,42005,4.9413543128967286,5.174509391784668,-0.04718444866003935,3.0621368885040283
1000,type_a,noise_alpha1.0,6,-1,42006,4.9413543128967286,5.070690364837646,-0.026174211309510025,3.0654540061950684
1000,type_a,noise_alpha1.0,7,-1,42007,4.9413543128967286,5.060492649078369,-0.02411046216028148,3.062753438949585
1000,type_a,noise_alpha1.0,8,-1,42008,4.9413543128967286,5.071920337677002,-0.02642312542525071,3.064530372619629
1000,type_a,noise_alpha1.0,9,-1,42009,4.9413543128967286,5.070859451293945,-0.026208429955976508,3.0632073879241943
1000,type_a,noise_alpha1.0,10,-1,42010,4.9413543128967286,5.209377937316894,-0.05424092413706,3.0654139518737793
1000,type_a,noise_alpha1.0,11,-1,42011,4.9413543128967286,5.1022468948364255,-0.032560422052669645,3.05953311920166
1000,type_a,noise_alpha1.0,12,-1,42012,4.9413543128967286,4.988445529937744,-0.009530022349967754,3.0635502338409424
1000,type_a,noise_alpha1.0,13,-1,42013,4.9413543128967286,4.978496265411377,-0.007516553188203816,3.062800407409668
1000,type_a,noise_alpha1.0,14,-1,42014,4.9413543128967286,4.975420627593994,-0.006894125079910597,3.0638010501861572
1000,type_a,noise_alpha1.0,15,-1,42015,4.9413543128967286,4.976159973144531,-0.007043749151312891,3.061513900756836
1000,type_a,noise_alpha1.0,16,-1,42016,4.9413543128967286,4.971744785308838,-0.006150231391582518,3.0628414154052734
1000,type_a,noise_alpha1.0,17,-1,42017,4.9413543128967286,4.97234992980957,-0.006272696704210082,3.0623204708099365
1000,type_a,noise_alpha1.0,18,-1,42018,4.9413543128967286,4.966100273132324,-0.0050079307551392045,3.0631415843963623
1000,type_a,noise_alpha1.0,19,-1,42019,4.9413543128967286,4.972056407928466,-0.006213295604325849,3.061452627182007
1000,type_a,noise_alpha1.0,20,-1,42020,4.9413543128967286,4.961129283905029,-0.004001933428794722,3.0616815090179443
1000,type_a,noise_alpha1.0,21,-1,42021,4.9413543128967286,4.971813926696777,-0.0061642237879097755,3.060133695602417
1000,type_a,noise_alpha1.0,22,-1,42022,4.9413543128967286,5.003540992736816,-0.012584946535362424,3.0640363693237305
1000,type_a,noise_alpha1.0,23,-1,42023,4.9413543128967286,5.350279998779297,-0.08275579122413658,3.063046455383301
1000,type_a,noise_alpha1.0,0,-1,42024,4.9413543128967286,5.946149959564209,-0.20334418117822586,3.062147617340088
1000,type_a,noise_alpha1.0,1,-1,42025,4.9413543128967286,5.369941444396972,-0.08673475010315478,3.061652421951294
1000,type_a,noise_alpha1.0,2,-1,42026,4.9413543128967286,5.23883487701416,-0.06020223308841046,3.0644195079803467
1000,type_a,noise_alpha1.0,3,-1,42027,4.9413543128967286,5.213609714508056,-0.05509732441180193,3.063058614730835
1000,type_a,noise_alpha1.0,4,-1,42028,4.9413543128967286,5.212829532623291,-0.05493943614163102,3.062736988067627
1000,type_a,noise_alpha1.0,5,-1,42029,4.9413543128967286,5.165147037506103,-0.04528975467824378,3.0627872943878174
2000,head,output_zeroing,0,0,-1,4.061312370300293,4.0638587951660154,-0.0006269955702851984,3.0339725017547607
2000,head,output_zeroing,0,3,-1,4.061312370300293,4.062189025878906,-0.00021585524546802458,3.040100574493408
2000,head,output_zeroing,0,6,-1,4.061312370300293,4.062067623138428,-0.0001859627552064687,3.0389018058776855
2000,head,output_zeroing,0,9,-1,4.061312370300293,4.061958112716675,-0.0001589984609665495,3.0401172637939453
2000,head,output_zeroing,0,12,-1,4.061312370300293,4.061382064819336,-1.7160590638805407e-05,3.04229998588562
2000,head,output_zeroing,0,15,-1,4.061312370300293,4.060858812332153,0.00011167768612340704,3.040250062942505
2000,head,output_zeroing,1,0,-1,4.061312370300293,4.061722192764282,-0.00010090887541343734,3.0418264865875244
2000,head,output_zeroing,1,3,-1,4.061312370300293,4.063247537612915,-0.0004764881733238641,3.040771722793579
2000,head,output_zeroing,1,6,-1,4.061312370300293,4.066746091842651,-0.0013379225843582574,3.0415055751800537
2000,head,output_zeroing,1,9,-1,4.061312370300293,4.063290405273437,-0.0004870432985184004,3.0415873527526855
2000,head,output_zeroing,1,12,-1,4.061312370300293,4.061741075515747,-0.00010555829652242481,3.047372817993164
2000,head,output_zeroing,1,15,-1,4.061312370300293,4.062220287322998,-0.0002235526204152597,3.0508511066436768
2000,head,output_zeroing,2,0,-1,4.061312370300293,4.063005466461181,-0.00041688400362155414,3.0576608180999756
2000,head,output_zeroing,2,3,-1,4.061312370300293,4.062291355133056,-0.0002410513507709631,3.05061411857605
2000,head,output_zeroing,2,6,-1,4.061312370300293,4.058962841033935,0.0005785147883573999,3.056096315383911
2000,head,output_zeroing,2,9,-1,4.061312370300293,4.063129796981811,-0.0004474973889743278,3.054868459701538
2000,head,output_zeroing,2,12,-1,4.061312370300293,4.062364864349365,-0.000259151218401492,3.0570006370544434
2000,head,output_zeroing,2,15,-1,4.061312370300293,4.060611953735352,0.000172460648450225,3.056381940841675
2000,head,output_zeroing,3,0,-1,4.061312370300293,4.102572250366211,-0.010159248120790897,3.055402994155884
2000,head,output_zeroing,3,3,-1,4.061312370300293,4.064776391983032,-0.0008529316060668252,3.058450222015381
2000,head,output_zeroing,3,6,-1,4.061312370300293,4.065207309722901,-0.0009590346832445197,3.060379981994629
2000,head,output_zeroing,3,9,-1,4.061312370300293,4.0856670475006105,-0.005996750552461698,3.054198980331421
2000,head,output_zeroing,3,12,-1,4.061312370300293,4.062766790390015,-0.0003581157904420005,3.0608246326446533
2000,head,output_zeroing,3,15,-1,4.061312370300293,4.06145094871521,-3.4121584916957054e-05,3.0605485439300537
2000,head,output_zeroing,4,0,-1,4.061312370300293,4.07035273551941,-0.002225971408953319,3.0580387115478516
2000,head,output_zeroing,4,3,-1,4.061312370300293,4.062186441421509,-0.00021521888530614066,3.0605764389038086
2000,head,output_zeroing,4,6,-1,4.061312370300293,4.061976766586303,-0.00016359152545598107,3.0590243339538574
2000,head,output_zeroing,4,9,-1,4.061312370300293,4.096187438964844,-0.008587142648663655,3.059570789337158
2000,head,output_zeroing,4,12,-1,4.061312370300293,4.062476844787597,-0.0002867236944935171,3.058917999267578
2000,head,output_zeroing,4,15,-1,4.061312370300293,4.06111964225769,4.7454621814314343e-05,3.061140298843384
2000,head,output_zeroing,5,0,-1,4.061312370300293,4.06174015045166,-0.0001053305218519931,3.058131456375122
2000,head,output_zeroing,5,3,-1,4.061312370300293,4.0612217140197755,2.232191770821219e-05,3.0605592727661133
2000,head,output_zeroing,5,6,-1,4.061312370300293,4.061958312988281,-0.00015904777300860623,3.059687614440918
2000,head,output_zeroing,5,9,-1,4.061312370300293,4.061712026596069,-9.840570223045929e-05,3.0628955364227295
2000,head,output_zeroing,5,12,-1,4.061312370300293,4.0896726322174075,-0.006983028964851052,3.0609445571899414
2000,head,output_zeroing,5,15,-1,4.061312370300293,4.067245569229126,-0.0014609068172696232,3.056260108947754
2000,head,output_zeroing,6,0,-1,4.061312370300293,4.061540794372559,-5.624390626451548e-05,3.059896945953369
2000,head,output_zeroing,6,3,-1,4.061312370300293,4.069857292175293,-0.002103980461460587,3.061922788619995
2000,head,output_zeroing,6,6,-1,4.061312370300293,4.06263768196106,-0.00032632596065714566,3.062939167022705
2000,head,output_zeroing,6,9,-1,4.061312370300293,4.062112274169922,-0.00019695699239466195,3.0614778995513916
2000,head,output_zeroing,6,12,-1,4.061312370300293,4.060494594573974,0.00020135750510072025,3.062011957168579
2000,head,output_zeroing,6,15,-1,4.061312370300293,4.05996452331543,0.0003318747394855072,3.0617451667785645
2000,head,output_zeroing,7,0,-1,4.061312370300293,4.060937690734863,9.225578612705361e-05,3.059845209121704
2000,head,output_zeroing,7,3,-1,4.061312370300293,4.061307048797607,1.3102914034717449e-06,3.060159683227539
2000,head,output_zeroing,7,6,-1,4.061312370300293,4.061714944839477,-9.912424912903153e-05,3.0597379207611084
2000,head,output_zeroing,7,9,-1,4.061312370300293,4.063275156021118,-0.0004832885387439333,3.0619940757751465
2000,head,output_zeroing,7,12,-1,4.061312370300293,4.0610231685638425,7.120893693503605e-05,3.0615410804748535
2000,head,output_zeroing,7,15,-1,4.061312370300293,4.0613531970977785,-1.0052612004042973e-05,3.0575950145721436
2000,head,output_zeroing,8,0,-1,4.061312370300293,4.0614160060882565,-2.5517807672630047e-05,3.0606324672698975
2000,head,output_zeroing,8,3,-1,4.061312370300293,4.0696971893310545,-0.002064559006117979,3.060783624649048
2000,head,output_zeroing,8,6,-1,4.061312370300293,4.06560492515564,-0.001056937872284267,3.0620200634002686
2000,head,output_zeroing,8,9,-1,4.061312370300293,4.061203489303589,2.6809313536249827e-05,3.061664342880249
2000,head,output_zeroing,8,12,-1,4.061312370300293,4.063893375396728,-0.0006355101162151192,3.0606112480163574
2000,head,output_zeroing,8,15,-1,4.061312370300293,4.061199264526367,2.7849562804513595e-05,3.0609776973724365
2000,head,output_zeroing,9,0,-1,4.061312370300293,4.061617908477783,-7.52313906520656e-05,3.0638043880462646
2000,head,output_zeroing,9,3,-1,4.061312370300293,4.061757230758667,-0.00010953613458246995,3.058847665786743
2000,head,output_zeroing,9,6,-1,4.061312370300293,4.0698488998413085,-0.002101914052078839,3.058720350265503
2000,head,output_zeroing,9,9,-1,4.061312370300293,4.061325435638428,-3.217023696696645e-06,3.058270215988159
2000,head,output_zeroing,9,12,-1,4.061312370300293,4.061161231994629,3.721415441197041e-05,3.0612292289733887
2000,head,output_zeroing,9,15,-1,4.061312370300293,4.0707291412353515,-0.0023186522179190314,3.060347557067871
2000,head,output_zeroing,10,0,-1,4.061312370300293,4.064566354751587,-0.0008012150149026968,3.0621304512023926
2000,head,output_zeroing,10,3,-1,4.061312370300293,4.070760335922241,-0.002326333155518841,3.0629398822784424
2000,head,output_zeroing,10,6,-1,4.061312370300293,4.061516485214233,-5.0258363634705144e-05,3.0633082389831543
2000,head,output_zeroing,10,9,-1,4.061312370300293,4.0673048782348635,-0.0014755102262985402,3.0609803199768066
2000,head,output_zeroing,10,12,-1,4.061312370300293,4.061317443847656,-1.2492383990622051e-06,3.059377908706665
2000,head,output_zeroing,10,15,-1,4.061312370300293,4.061480598449707,-4.1422115335092785e-05,3.06423020362854
2000,head,output_zeroing,11,0,-1,4.061312370300293,4.061320037841797,-1.887946753372935e-06,3.065951347351074
2000,head,output_zeroing,11,3,-1,4.061312370300293,4.063695993423462,-0.0005869095764709284,3.0617012977600098
2000,head,output_zeroing,11,6,-1,4.061312370300293,4.064240875244141,-0.0007210735537763617,3.0617921352386475
2000,head,output_zeroing,11,9,-1,4.061312370300293,4.061851892471314,-0.00013284429313203554,3.0612642765045166
2000,head,output_zeroing,11,12,-1,4.061312370300293,4.06261194229126,-0.00031998818915543903,3.0634851455688477
2000,head,output_zeroing,11,15,-1,4.061312370300293,4.061268577575683,1.0782899864968013e-05,3.060927152633667
2000,head,output_zeroing,12,0,-1,4.061312370300293,4.0619533824920655,-0.00015783375749682112,3.061392068862915
2000,head,output_zeroing,12,3,-1,4.061312370300293,4.061318893432617,-1.6061636558121538e-06,3.0625813007354736
2000,head,output_zeroing,12,6,-1,4.061312370300293,4.073592853546143,-0.0030237721519908735,3.0623862743377686
2000,head,output_zeroing,12,9,-1,4.061312370300293,4.063494863510132,-0.0005373861970824394,3.0610313415527344
2000,head,output_zeroing,12,12,-1,4.061312370300293,4.061066303253174,6.0588062351017866e-05,3.06124210357666
2000,head,output_zeroing,12,15,-1,4.061312370300293,4.06114951133728,4.010008296904954e-05,3.0626988410949707
2000,head,output_zeroing,13,0,-1,4.061312370300293,4.060969181060791,8.450205456026258e-05,3.062737464904785
2000,head,output_zeroing,13,3,-1,4.061312370300293,4.061303815841675,2.1063286538786617e-06,3.0572869777679443
2000,head,output_zeroing,13,6,-1,4.061312370300293,4.063743467330933,-0.0005985988786329884,3.061677932739258
2000,head,output_zeroing,13,9,-1,4.061312370300293,4.06116379737854,3.658249063515884e-05,3.0599522590637207
2000,head,output_zeroing,13,12,-1,4.061312370300293,4.061486129760742,-4.278406697304809e-05,3.0617940425872803
2000,head,output_zeroing,13,15,-1,4.061312370300293,4.061495132446289,-4.5000760673611715e-05,3.060079574584961
2000,head,output_zeroing,14,0,-1,4.061312370300293,4.062792711257934,-0.0003644981776006915,3.061143398284912
2000,head,output_zeroing,14,3,-1,4.061312370300293,4.0611365604400635,4.328892835596824e-05,3.060194492340088
2000,head,output_zeroing,14,6,-1,4.061312370300293,4.061105470657349,5.0944035838427094e-05,3.0624401569366455
2000,head,output_zeroing,14,9,-1,4.061312370300293,4.061477308273315,-4.0611988929687544e-05,3.0608484745025635
2000,head,output_zeroing,14,12,-1,4.061312370300293,4.057541971206665,0.0009283696376570437,3.061070442199707
2000,head,output_zeroing,14,15,-1,4.061312370300293,4.061381282806397,-1.6968038855650808e-05,3.061370611190796
2000,head,output_zeroing,15,0,-1,4.061312370300293,4.061049432754516,6.474201484701116e-05,3.0640347003936768
2000,head,output_zeroing,15,3,-1,4.061312370300293,4.06167423248291,-8.909981543498518e-05,3.0615592002868652
2000,head,output_zeroing,15,6,-1,4.061312370300293,4.063934116363526,-0.0006455415944868834,3.0619149208068848
2000,head,output_zeroing,15,9,-1,4.061312370300293,4.061136875152588,4.3211438004133556e-05,3.0622851848602295
2000,head,output_zeroing,15,12,-1,4.061312370300293,4.06105146408081,6.424184984894466e-05,3.0634195804595947
2000,head,output_zeroing,15,15,-1,4.061312370300293,4.0607993793487545,0.0001263116216545288,3.063324213027954
2000,head,output_zeroing,16,0,-1,4.061312370300293,4.061277713775635,8.533331469772792e-06,3.0628881454467773
