checkpoint,layer_idx,head_idx,baseline_loss,perturbed_loss,delta,elapsed_sec
2000,13,15,3.7679902362823485,3.7688299560546876,-0.0002228561433767407,7.138275384902954
2000,14,0,3.7679902362823485,3.768857231140137,-0.00023009477292165647,7.137912273406982
2000,14,3,3.7679902362823485,3.7677409744262693,6.615246867654836e-05,7.138992071151733
2000,14,6,3.7679902362823485,3.769351615905762,-0.00036130126089618244,7.136935234069824
2000,14,9,3.7679902362823485,3.7737273216247558,-0.0015225849810236464,7.13780665397644
2000,14,12,3.7679902362823485,3.76940016746521,-0.0003741865276838807,7.134927272796631
2000,14,15,3.7679902362823485,3.769124011993408,-0.00030089666903656523,7.133258104324341
2000,15,0,3.7679902362823485,3.767806415557861,4.8784819747481524e-05,7.1369829177856445
2000,15,3,3.7679902362823485,3.7697567081451417,-0.0004688100955739445,7.134778738021851
2000,15,6,3.7679902362823485,3.7793561172485353,-0.0030164305779626366,7.137018203735352
2000,15,9,3.7679902362823485,3.7683462142944335,-9.447423951825337e-05,7.1343982219696045
2000,15,12,3.7679902362823485,3.7679782581329344,3.178922625323445e-06,7.133640766143799
2000,15,15,3.7679902362823485,3.7694202136993407,-0.000379506667300446,7.1328041553497314
2000,16,0,3.7679902362823485,3.7708270740509033,-0.0007528782164132545,7.136670827865601
2000,16,3,3.7679902362823485,3.7692072105407717,-0.0003229770201378944,7.135815143585205
2000,16,6,3.7679902362823485,3.768361196517944,-9.845042378923193e-05,7.135936498641968
2000,16,9,3.7679902362823485,3.7679457473754883,1.180706532407507e-05,7.137938499450684
2000,16,12,3.7679902362823485,3.767889795303345,2.6656379848490664e-05,7.138211965560913
2000,16,15,3.7679902362823485,3.769112300872803,-0.0002977886141131459,7.137166976928711
2000,17,0,3.7679902362823485,3.767941312789917,1.298397537243432e-05,7.138397216796875
2000,17,3,3.7679902362823485,3.7678744792938232,3.072114874679043e-05,7.137444257736206
2000,17,6,3.7679902362823485,3.77637526512146,-0.0022253318913545376,7.137267351150513
2000,17,9,3.7679902362823485,3.7678373146057127,4.058441424909575e-05,7.1355626583099365
2000,17,12,3.7679902362823485,3.7678815269470216,2.8850747616101716e-05,7.136600017547607
2000,17,15,3.7679902362823485,3.768318758010864,-8.718752117567589e-05,7.143008470535278
2000,18,0,3.7679902362823485,3.7679880332946776,5.84658540178513e-07,7.137217998504639
