layer_idx,head_idx,OV_PR,QK_PR,OV_entropy,QK_entropy,OV_PR_143k,QK_PR_143k,OV_en_143k,QK_en_143k,class,abs_delta_this_ckpt
12,9,41.49877414981608,39.24010429524717,3.9305272102355957,3.8664259910583496,42.468811003786506,40.10410273718027,3.94480037689209,3.876420259475708,emergent,0.0019281496599558
12,12,54.06010870426571,39.67286629782773,4.062443256378174,3.8789682388305664,54.52273757472591,40.44794921364671,4.067152976989746,3.885685443878174,emergent,0.0012277523482994
12,15,50.44863768300601,44.4641027053806,4.048100471496582,3.9605703353881836,52.91926178994768,45.79446083839982,4.0694379806518555,3.975093364715576,emergent,0.0003365844697528
13,0,52.999075124630515,50.26239216826899,4.064815521240234,4.0081329345703125,51.63526384170831,50.056012175488455,4.051578044891357,4.0086259841918945,emergent,0.0007370284271926
13,3,55.90182442860512,49.08784664780503,4.087821006774902,3.9967970848083496,56.299184956041366,50.47334189991577,4.092869758605957,4.006227016448975,emergent,0.0008882283045274
13,6,29.59336082596296,37.02360123005596,3.798752784729004,3.841273069381714,30.814903865656543,39.49511207861423,3.828387975692749,3.872479200363159,growing,0.0037742086330927
13,9,54.931844526522205,50.398005188990396,4.082862377166748,4.009634971618652,55.716427361711986,50.469611215730055,4.089883804321289,4.009330749511719,never,8.273635484294916e-05
13,12,53.207578085519884,51.68594376929013,4.066649436950684,4.019140243530273,53.81047416612106,47.09912308548598,4.0732903480529785,3.998796224594116,growing,0.0008598838027271
13,15,38.42803702245426,44.78243451804726,3.898606300354004,3.9317595958709717,39.1225059277403,45.811512318320936,3.919487953186035,3.9401819705963135,emergent,0.0017315745699747
14,0,49.712403994736185,42.81514522839886,4.026894569396973,3.905932664871216,50.950537239729385,40.8903056055923,4.038501739501953,3.8769772052764897,never,0.0002729131667159
14,3,59.29337232405576,2.67655729572186,4.124050617218018,2.1781208515167236,11.945029704930498,2.478710543335416,3.5725269317626953,1.8740098476409912,never,0.0002646525094834
14,6,56.55137608530748,51.94773527127355,4.097668647766113,4.030605316162109,57.37739477271131,51.84706927552879,4.104728698730469,4.028750419616699,never,0.0001135824146661
14,9,55.05245535017057,50.35858300477594,4.087191581726074,4.007061958312988,56.15543565029507,50.68758249019617,4.096147060394287,4.009086608886719,emergent,0.0003410262764108
14,12,38.29453495824933,24.397071048048016,3.8911218643188477,3.700958728790283,39.51456052764601,26.00953212819759,3.915137767791748,3.720826387405395,growing,0.0028229222479231
14,15,51.79661820753246,46.43771802506495,4.058921813964844,3.968569755554199,54.5783649372635,47.04266196812038,4.082164764404297,3.969772338867187,growing,0.0003153682727206
15,0,45.52905205156448,48.388869128862424,4.008180618286133,3.9755091667175293,19.48369336782916,47.026602752173254,3.518770694732666,3.936986207962036,emergent,0.0013668078265684
15,3,52.049760515661596,42.344891846466155,4.050049781799316,3.9142630100250244,53.05413562175554,42.02899507907033,4.060280799865723,3.909579992294311,emergent,0.0007404676639037
15,6,45.237403190394076,52.26249588852429,4.003014087677002,4.0333147048950195,47.71504564859657,2.276440453034152,4.025864601135254,1.9841866493225095,emergent,0.0029138868143692
15,9,52.21982739853526,50.42712437659208,4.060061454772949,4.013985633850098,55.08654505721418,52.053992971583035,4.087814807891846,4.030984401702881,emergent,0.0025138257153557
15,12,58.98132930365775,29.073328595475502,4.117098331451416,3.863922595977783,32.49577470403134,1.3824752109323333,3.939137935638428,1.0128291845321655,never,0.0002875785911823
15,15,50.44541674537273,48.266385428256186,4.041688919067383,3.9832539558410645,51.940693642855216,48.348967604197334,4.0555853843688965,3.9818291664123535,never,2.0181181454963476e-06
16,0,50.95560437426385,45.59742520250362,4.039896011352539,3.9650919437408447,52.49393535323649,46.993807009738255,4.057015419006348,3.975513458251953,emergent,0.0006862899520148
16,3,54.95007489004828,46.56277968234333,4.080316543579102,3.94053316116333,42.47079018268997,44.127121420820394,4.006680488586426,3.914694786071778,emergent,0.000727174689559
16,6,26.974088103734598,45.24325844551001,3.850285053253174,3.9453320503234863,34.914735870514015,43.32314816931035,3.9307868480682377,3.922034740447998,emergent,0.0004196679928297
16,9,45.393635405354736,21.220911915985333,3.9853971004486084,3.7201149463653564,48.51242015653586,1.12735494155895,4.0201263427734375,0.4505370259284973,never,2.6686530140519877e-05
16,12,54.11311867055566,39.0994777083087,4.06951379776001,3.8757288455963135,55.06941966058065,39.43226956183657,4.079380512237549,3.8792834281921382,emergent,0.0026359964881109
16,15,44.586666420668195,33.9356463678212,3.947932243347168,3.797334909439087,46.20308087487645,33.73718211854632,3.9711899757385254,3.793558359146118,growing,0.0041503248576459
17,0,42.51351707719163,42.86868591495361,3.9854893684387207,3.911433458328247,45.68752687766116,37.64329720251427,4.0109453201293945,3.841852903366089,growing,0.0008776996978032
17,3,56.596106033540124,43.79998810626579,4.095181465148926,3.921405553817749,57.388023225979666,36.50999451917402,4.102295875549316,3.833818674087525,never,0.0003532680123646
17,6,44.19688717558439,42.612834349673626,3.9690732955932617,3.925530433654785,45.37397892015265,42.39030205849573,3.983912467956543,3.9113826751708984,emergent,0.000850046287908
17,9,52.038457818296465,40.141125567380634,4.056328296661377,3.886331081390381,51.75811460624677,1.3999304124662368,4.0514421463012695,0.9985700249671936,never,0.0003393196363069
17,12,50.1534732859049,45.01078840369681,4.034127712249756,3.9313464164733887,51.3927047675945,1.3413454955555018,4.049318313598633,0.9111794233322144,never,0.000878115001859
17,15,36.6532590257757,43.58415655790467,3.842186212539673,3.9277210235595703,42.36933043679291,40.98133321274243,3.926411628723145,3.8870129585266113,emergent,0.0006679030138621
18,0,51.999851390228244,43.73245627898341,4.0500898361206055,3.9046554565429688,50.67587774979731,39.02593166424403,4.048317909240723,3.8427155017852783,emergent,0.0005041921018499
18,3,55.5668756222248,41.15027092501891,4.084531784057617,3.8924381732940674,54.09086835859244,1.168398884898889,4.069527626037598,0.535295844078064,never,0.000492505186158
18,6,58.48074298087783,8.399546317666077,4.113612651824951,3.297114849090576,57.342420105239654,1.1489412902148362,4.106882572174072,0.5091941356658936,emergent,0.0006277255910377
18,9,57.66435767465376,45.42533290027293,4.104923248291016,3.9772918224334717,57.93152957779529,1.3013517683055402,4.107038497924805,0.8657971024513245,never,0.0003824950352833
18,12,53.84274215580151,40.557892796069034,4.068583011627197,3.8779988288879395,54.30121187327631,22.621444145056596,4.075638771057129,3.644830465316773,growing,0.0010915326180356
18,15,44.81750452800234,34.27097475621561,3.970823049545288,3.809248924255371,4.0109414209783285,24.581010168825568,2.4524736404418945,3.627413272857666,growing,0.0007476705936195
19,0,58.81979547179484,52.9790110348872,4.11652946472168,4.038641452789307,57.541910136206845,50.6591336561086,4.107624053955078,4.007269859313965,never,0.0001441105073216
19,3,28.35529764613836,32.92965816213476,3.7933781147003174,3.783295154571533,39.89761512125265,1.1292795588581666,3.937385320663452,0.4206282198429107,growing,0.0004101744016819
19,6,47.799139721433974,38.141917214317196,4.011439800262451,3.8457775115966797,49.50804506460152,33.26139548314299,4.032691955566406,3.770352363586426,growing,0.000750142950576
19,9,51.87644415166556,35.89713372747893,4.047807693481445,3.849114418029785,53.341689648830766,29.643610494870977,4.06296443939209,3.7597239017486577,emergent,0.002292624392698
19,12,53.293474544178764,38.689815588730355,4.070247650146484,3.852081060409546,49.626294817899634,1.87772444121924,4.047940731048584,1.5910720825195312,emergent,0.001369922606986
19,15,50.69931609501977,47.63225543010395,4.059136390686035,3.9580678939819336,10.46498568438339,1.0967999569120368,3.3715524673461914,0.349647045135498,never,0.0043078711000814
20,0,59.8612438962151,20.96072582084617,4.124418258666992,3.7440690994262695,58.09448540764963,1.1325129766588704,4.1121625900268555,0.4623755514621734,never,0.0002319505596613
20,3,55.79341273531152,19.153763496590443,4.090428352355957,3.6507070064544678,56.9966244324112,2.482894159460903,4.099323749542236,2.0449414253234863,never,0.0001465796197152
20,6,33.112176385164474,35.74632261828645,3.786451816558838,3.843794107437134,33.0628737641276,29.56752139723761,3.7966432571411137,3.750751256942749,growing,0.0035716019006156
20,9,56.61054813718421,48.66557009915379,4.097855567932129,3.9941022396087646,37.25325583793159,45.350919612908235,3.9707415103912354,3.9522528648376465,emergent,0.0004851627402359
20,12,15.936786680010663,29.44587257214494,3.6426050662994385,3.770941972732544,2.514858735228774,3.266108518466416,1.6484816074371338,2.275167465209961,never,0.000329634615946
20,15,58.07336355545087,51.3672562866882,4.108746528625488,4.022341728210449,57.81903229599543,1.3036187432101507,4.106047630310059,0.864158570766449,never,0.00035135047567
21,0,54.802092130026715,7.125406828404885,4.084191799163818,3.153799295425415,51.49852522809121,1.2542114823609356,4.05827522277832,0.7250441312789917,never,3.1141315050293015e-05
21,3,59.23463528286023,8.052223086593543,4.118632793426514,3.2185423374176025,32.7645592832136,1.0889757776947715,3.940640687942505,0.3161507546901703,never,0.0003771707075069
21,6,55.36041344941996,21.21594750645413,4.088496685028076,3.6171157360076904,47.21472614511757,5.972081477484127,4.033797264099121,2.725724220275879,never,5.086825769513968e-05
21,9,55.37362831365508,9.272267613588902,4.09678840637207,3.3776276111602783,49.52020818103925,1.1721546821889588,4.062704563140869,0.5693268179893494,never,0.000256787688929
21,12,40.42421455152278,3.3232659562157765,3.993464469909668,2.4800338745117188,12.9603903569085,1.1562162514629193,3.5575380325317383,0.5179901123046875,never,0.0001201072307283
21,15,57.382158432665456,8.692545858428604,4.107700347900391,3.322315216064453,26.734718740830747,1.4059774987339633,3.887442350387573,1.039427638053894,never,6.861601694974647e-05
22,0,52.339487202578134,29.330058134621364,4.057868003845215,3.7534708976745605,24.54105475967539,1.1769748517225824,3.804893732070923,0.5255284309387207,never,0.0003591082256476
22,3,42.443055826397895,34.62441038385548,3.948519229888916,3.8591556549072266,44.855322506794664,1.19005068987443,3.985329151153565,0.5136336088180542,growing,0.0015922270810416
22,6,54.17535172049101,9.14408246172515,4.071694850921631,3.050834894180298,8.945374502286908,1.663110925502322,3.236889600753784,1.155475378036499,growing,0.000867771335222
22,9,58.100917128049886,24.623051831061915,4.111375331878662,3.760038137435913,57.519124970924054,1.1098573883885114,4.106917381286621,0.3938356041908264,never,0.0001606740011049
22,12,56.62799340102584,26.953822631695118,4.0972900390625,3.8054771423339844,56.256751811738205,1.301222119637561,4.094573974609375,0.8468232154846191,never,0.0001142832402601
22,15,55.05481820929932,10.995368834213,4.081469535827637,3.272305488586426,29.362873238856434,2.3897763238662626,3.877903461456299,1.7023520469665527,never,0.0001320666897068
23,0,57.41862363354484,22.02086281823129,4.104309558868408,3.581993341445923,56.39345795578997,1.374120724640667,4.096652984619141,0.9298973083496094,never,6.367779216258318e-05
23,3,56.4026673892516,23.167682641163566,4.095329284667969,3.551804542541504,57.05254239887539,3.0205788655336994,4.101361274719238,2.244773626327514,never,4.7600982819631334e-05
23,6,57.91172416866842,18.036109636384218,4.105308532714844,3.4711809158325195,58.88800303484867,6.213054940478337,4.115239143371582,2.7029061317443848,never,0.0001369205558577
23,9,45.495671007445985,14.904824338511396,3.9786770343780518,3.345339298248291,26.34241067255805,8.643629388824571,3.817016839981079,2.767153263092041,never,0.0004495212163949
23,12,56.23947558352412,11.139534254694267,4.090487480163574,3.3370273113250732,55.995843479974205,3.2796442024350414,4.091128349304199,2.2658896446228027,never,0.0005089356528608
23,15,51.63560185499705,28.880293768828025,4.048190116882324,3.7587339878082275,54.70946575153326,10.866998236491575,4.077710151672363,3.1051597595214844,never,0.000120425197896
